Date,Open,High,Low,Close,Volume,Adj Close,Change
2010-04-08,0.7524999976158142,0.7524999976158142,0.714667022228241,0.7391669750213623,4470000,0.6724281311035156,-0.035449353632833414
2010-04-09,0.7476670145988464,0.7591670155525208,0.730666995048523,0.7588329911231995,1254000,0.6903187036514282,0.02660564766339668
2010-04-12,0.7703329920768738,0.7975000143051147,0.7611669898033142,0.7778329849243164,2400000,0.7076031565666199,0.02503843931850369
2010-04-13,0.7821670174598694,0.7966669797897339,0.7721670269966125,0.7928329706192017,2904000,0.7212488055229187,0.019284327079989838
2010-04-14,0.8420000076293945,0.8976669907569885,0.8420000076293945,0.8948330283164978,6504000,0.8140393495559692,0.12865264371842944
2010-04-15,0.9108330011367798,0.9231669902801514,0.8923329710960388,0.9024999737739563,12666000,0.8210141062736511,0.008568017959599494
2010-04-16,0.8916670083999634,0.8916670083999634,0.828499972820282,0.8691669702529907,4452000,0.7906904816627502,-0.03693407699678708
2010-04-19,0.8399999737739563,0.8654999732971191,0.7918329834938049,0.8398330211639404,5712000,0.7640052437782288,-0.03374949818964246
2010-04-20,0.8643329739570618,0.886667013168335,0.8583329916000366,0.8805000185966492,2922000,0.8010004162788391,0.04842271785925689
2010-04-21,0.886667013168335,0.9061669707298279,0.8140000104904175,0.8529999852180481,5772000,0.775983452796936,-0.03123229164995467
2010-04-22,0.8363329768180847,0.9039999842643738,0.7973330020904541,0.9011669754981995,6594000,0.8198015093803406,0.056467750427731556
2010-04-23,0.9160000085830688,0.9160000085830688,0.8686670064926147,0.9051669836044312,3600000,0.8234402537345886,0.0044386980603903226
2010-04-26,0.913332998752594,0.9380000233650208,0.9068329930305481,0.9131669998168945,3846000,0.830717921257019,0.008838166169745643
2010-04-27,0.875,0.906499981880188,0.8159999847412109,0.8186669945716858,5112000,0.7447501420974731,-0.10348600558732146
2010-04-28,0.835332989692688,0.8791670203208923,0.7935000061988831,0.8349999785423279,6864000,0.7596085071563721,0.019950705328223517
2010-04-29,0.835332989692688,0.8666669726371765,0.8255000114440918,0.8636670112609863,5838000,0.7856873273849487,0.03433177659321962
2010-04-30,0.8416669964790344,0.8416669964790344,0.7453330159187317,0.7471669912338257,10104000,0.6797056794166565,-0.13488997322830043
2010-05-03,0.7576670050621033,0.8140000104904175,0.7576670050621033,0.8021669983863831,4926000,0.7297399640083313,0.07361139851980569
2010-05-04,0.7854999899864197,0.7854999899864197,0.6613330245018005,0.6959999799728394,19164000,0.6331588625907898,-0.13235026949139805
2010-05-05,0.6850000023841858,0.7058330178260803,0.6414999961853027,0.6736670136451721,7920000,0.6128422021865845,-0.032087596221682
2010-05-06,0.6666669845581055,0.695667028427124,0.41666701436042786,0.6163330078125,17448000,0.5606848001480103,-0.08510733741057208
2010-05-07,0.6000000238418579,0.618166983127594,0.5143330097198486,0.5788329839706421,12372000,0.5265705585479736,-0.060843770115369344
2010-05-10,0.6800000071525574,0.6826670169830322,0.6468330025672913,0.6800000071525574,7206000,0.618603527545929,0.174777571395355
2010-05-11,0.6436669826507568,0.7024999856948853,0.6355000138282776,0.6669999957084656,27720000,0.6067770719528198,-0.01911766368728174
2010-05-12,0.6779999732971191,0.7246670126914978,0.6779999732971191,0.7211670279502869,42330000,0.6560534834861755,0.08120994391354808
2010-05-13,0.7018330097198486,0.7308329939842224,0.6554999947547913,0.664667010307312,28992000,0.6046546697616577,-0.07834525907758172
2010-05-14,0.6489999890327454,0.6489999890327454,0.5676670074462891,0.6039999723434448,15846000,0.5494653582572937,-0.09127433289613318
2010-05-17,0.5911669731140137,0.6348329782485962,0.5699999928474426,0.6290000081062317,19140000,0.5722079277038574,0.04139078958197606
2010-05-18,0.6445000171661377,0.6553329825401306,0.5691670179367065,0.5776669979095459,16128000,0.5255099534988403,-0.08161050800497949
2010-05-19,0.5748329758644104,0.6041669845581055,0.5466669797897339,0.5868330001831055,21306000,0.5338483452796936,0.01586727700687307
2010-05-20,0.5416669845581055,0.5761669874191284,0.5043330192565918,0.5389999747276306,10638000,0.49033403396606445,-0.0815104560250528
2010-05-21,0.5166670083999634,0.5989999771118164,0.503832995891571,0.574167013168335,11220000,0.522325873374939,0.06524497233691906
2010-05-24,0.5628330111503601,0.584833025932312,0.5403329730033875,0.5403329730033875,10944000,0.49154677987098694,-0.05892717517547108
2010-05-25,0.4943329989910126,0.5526670217514038,0.4749999940395355,0.5525000095367432,10818000,0.5026151537895203,0.02251766436855851
2010-05-26,0.5803329944610596,0.6036670207977295,0.546500027179718,0.5496670007705688,14250000,0.5000380873680115,-0.005127617587825428
2010-05-27,0.5923330187797546,0.6341670155525208,0.5839999914169312,0.6333330273628235,10578000,0.5761498212814331,0.152212205708119
2010-05-28,0.6406670212745667,0.6406670212745667,0.5771669745445251,0.6028329730033875,9288000,0.5484036803245544,-0.048158003833207896
2010-06-01,0.5989999771118164,0.621167004108429,0.5618330240249634,0.5618330240249634,4530000,0.5111055970191956,-0.06801212079385321
2010-06-02,0.581833004951477,0.6225000023841858,0.5641670227050781,0.6218330264091492,11094000,0.5656883716583252,0.10679329946528715
2010-06-03,0.6330000162124634,0.652999997138977,0.6150000095367432,0.6456670165061951,9102000,0.5873702764511108,0.03832860122383375
2010-06-04,0.6290000081062317,0.6305000185966492,0.5525000095367432,0.5616670250892639,13650000,0.5109546184539795,-0.13009800604569866
2010-06-07,0.569832980632782,0.578000009059906,0.4950000047683716,0.49900001287460327,18312000,0.45394569635391235,-0.11157324431624094
2010-06-08,0.5018330216407776,0.5041670203208923,0.45683300495147705,0.4934999942779541,12504000,0.44894224405288696,-0.011022081071631717
2010-06-09,0.5070000290870667,0.5385000109672546,0.47749999165534973,0.4836669862270355,8634000,0.4399970769882202,-0.019925041874226057
2010-06-10,0.5093330144882202,0.5386670231819153,0.5015000104904175,0.5368329882621765,9504000,0.4883629381656647,0.10992274343526232
2010-06-11,0.5180000066757202,0.5621669888496399,0.5133330225944519,0.5598329901695251,6510000,0.5092862248420715,0.0428438684101804
2010-06-14,0.5868330001831055,0.6025000214576721,0.5691670179367065,0.5705000162124634,6924000,0.5189900398254395,0.019053943283528385
2010-06-15,0.5833330154418945,0.6696670055389404,0.5833330154418945,0.6654999852180481,14508000,0.6054126024246216,0.16652053690775914
2010-06-16,0.6513329744338989,0.6896669864654541,0.6340000033378601,0.6746670007705688,14226000,0.6137518286705017,0.013774629235366875
2010-06-17,0.6880000233650208,0.6894999742507935,0.6361669898033142,0.6703330278396606,8724000,0.6098092198371887,-0.00642386974012088
2010-06-18,0.6735000014305115,0.6825000047683716,0.6566669940948486,0.6658329963684082,4656000,0.6057155728340149,-0.006713128078673192
2010-06-21,0.695667028427124,0.7131670117378235,0.6359999775886536,0.6481670141220093,9054000,0.5896445512771606,-0.026532151970168005
2010-06-22,0.6513329744338989,0.6769999861717224,0.6083329916000366,0.6140000224113464,9888000,0.5585625767707825,-0.05271325285959605
2010-06-23,0.6200000047683716,0.6424999833106995,0.5864999890327454,0.619333028793335,8076000,0.5634139180183411,0.008685677829529004
2010-06-24,0.6085000038146973,0.6106669902801514,0.5578330159187317,0.5653330087661743,11754000,0.5142896175384521,-0.08719060265907419
2010-06-25,0.5718330144882202,0.5734999775886536,0.536666989326477,0.5671669840812683,8718000,0.5159579515457153,0.0032440619717157837
2010-06-28,0.5615000128746033,0.5923330187797546,0.5528330206871033,0.5738329887390137,4248000,0.5220221877098083,0.011753160612025582
2010-06-29,0.5446670055389404,0.5446670055389404,0.48583298921585083,0.4956670105457306,23970000,0.4509136378765106,-0.13621729619457956
2010-06-30,0.4984999895095825,0.5146669745445251,0.46766701340675354,0.47166699171066284,10842000,0.4290805757045746,-0.04841964126005416
2010-07-01,0.4749999940395355,0.4863330125808716,0.4345000088214874,0.47350001335144043,10716000,0.4307481050491333,0.0038862622846036476
2010-07-02,0.47450000047683716,0.4814999997615814,0.4443329870700836,0.46766701340675354,7032000,0.42544180154800415,-0.012318901330964804
2010-07-06,0.4956670105457306,0.5049999952316284,0.4548330008983612,0.4668329954147339,24060000,0.42468294501304626,-0.0017833586036872795
2010-07-07,0.46700000762939453,0.5410000085830688,0.46700000762939453,0.540166974067688,13650000,0.49139589071273804,0.15708825077328625
2010-07-08,0.5601670145988464,0.5601670145988464,0.5106670260429382,0.5361670255661011,14706000,0.48775678873062134,-0.007405022323866972
2010-07-09,0.5385000109672546,0.5563330054283142,0.527167022228241,0.5546669960021973,7512000,0.5045864582061768,0.03450411822055521
2010-07-12,0.5573329925537109,0.5821670293807983,0.5509999990463257,0.5758330225944519,8718000,0.5238416194915771,0.03815988105441703
2010-07-13,0.5966669917106628,0.6186670064926147,0.5863329768180847,0.6128330230712891,11688000,0.5575006604194641,0.06425473883059252
2010-07-14,0.6399999856948853,0.6466670036315918,0.5953329801559448,0.6071670055389404,16902000,0.552346408367157,-0.009245613925882634
2010-07-15,0.5989999771118164,0.605666995048523,0.5680000185966492,0.5993329882621765,11166000,0.5452197790145874,-0.01290257409460216
2010-07-16,0.588333010673523,0.5923330187797546,0.541333019733429,0.5423330068588257,7878000,0.4933662414550781,-0.09510569669897151
2010-07-19,0.559499979019165,0.5855000019073486,0.5471670031547546,0.5833330154418945,7908000,0.5306642651557922,0.07559932378178402
2010-07-20,0.5394999980926514,0.5851669907569885,0.5196670293807983,0.5849999785423279,14142000,0.5321807861328125,0.0028576525866113034
2010-07-21,0.5961670279502869,0.5961670279502869,0.5456669926643372,0.5494999885559082,10890000,0.49988609552383423,-0.06068374579239588
2010-07-22,0.5583329796791077,0.6116669774055481,0.5583329796791077,0.5998330116271973,10308000,0.5456746220588684,0.0915978600901608
2010-07-23,0.5950000286102295,0.6154999732971191,0.5798329710960388,0.6113330125808716,7092000,0.5561362504959106,0.019172004092401718
2010-07-26,0.6116669774055481,0.6368330121040344,0.5931670069694519,0.6333330273628235,8622000,0.5761498212814331,0.03598695691088927
2010-07-27,0.6471670269966125,0.6471670269966125,0.6123329997062683,0.6203330159187317,10470000,0.5643236637115479,-0.020526343775601585
2010-07-28,0.612500011920929,0.6265000104904175,0.5783330202102661,0.5881670117378235,17106000,0.5350620150566101,-0.05185280060141473
2010-07-29,0.5948330163955688,0.5960000157356262,0.5301669836044312,0.5525000095367432,24666000,0.5026151537895203,-0.0606409429452649
2010-07-30,0.539667010307312,0.5456669926643372,0.5076670050621033,0.5351669788360596,13908000,0.48684725165367126,-0.03137200072669122
2010-08-02,0.5621669888496399,0.5716670155525208,0.5421670079231262,0.5634999871253967,19812000,0.512622058391571,0.05294237015699088
2010-08-03,0.5636669993400574,0.5648329854011536,0.5323330163955688,0.546500027179718,11742000,0.49715694785118103,-0.030168518782762055
2010-08-04,0.5483329892158508,0.5641670227050781,0.5323330163955688,0.5625,8508000,0.5117124915122986,0.02927716747399245
2010-08-05,0.5593330264091492,0.5669999718666077,0.5433329939842224,0.5490000247955322,7224000,0.4994312822818756,-0.023999955919053795
2010-08-06,0.5388330221176147,0.5609999895095825,0.5291669964790344,0.5496670007705688,7914000,0.5000380873680115,0.0012148924315349419
2010-08-09,0.5536670088768005,0.5666670203208923,0.5400000214576721,0.558667004108429,7584000,0.5082253217697144,0.016373555853349764
2010-08-10,0.5416669845581055,0.5416669845581055,0.5008329749107361,0.5158330202102661,18732000,0.4692588448524475,-0.07667176257620789
2010-08-11,0.4826669991016388,0.48316699266433716,0.4406670033931732,0.453667014837265,30720000,0.41270574927330017,-0.12051575400826553
2010-08-12,0.42149999737739563,0.4415000081062317,0.40666699409484863,0.43549999594688416,27768000,0.39617908000946045,-0.040044830891876826
2010-08-13,0.43766701221466064,0.4494999945163727,0.42149999737739563,0.4223330020904541,9888000,0.3842008709907532,-0.030234199722095956
2010-08-16,0.4183329939842224,0.43983298540115356,0.4083330035209656,0.4266670048236847,15528000,0.3881436884403229,0.010262050826665758
2010-08-17,0.4431670010089874,0.4580000042915344,0.4334999918937683,0.4429999887943268,14430000,0.4030018448829651,0.038280400841849804
2010-08-18,0.44699999690055847,0.4645000100135803,0.438167005777359,0.4578329920768738,10218000,0.416495680809021,0.03348307823419283
2010-08-19,0.45249998569488525,0.45933300256729126,0.4288330078125,0.43483299016952515,11196000,0.3955722749233246,-0.050236663380271995
2010-08-20,0.43883299827575684,0.45283299684524536,0.4306670129299164,0.43983298540115356,8682000,0.4001208245754242,0.01149865659843119
2010-08-23,0.452333003282547,0.45433300733566284,0.4238330125808716,0.42433300614356995,15390000,0.3860202729701996,-0.035240602165039325
2010-08-24,0.40733298659324646,0.41666701436042786,0.39316698908805847,0.4028330147266388,13998000,0.3664615750312805,-0.050667732902344165
2010-08-25,0.39716699719429016,0.4201669991016388,0.3824999928474426,0.41499999165534973,19578000,0.377530038356781,0.03020352474577437
2010-08-26,0.4223330020904541,0.42466700077056885,0.3869999945163727,0.3913330137729645,15816000,0.35599979758262634,-0.05702886351390646
2010-08-27,0.4031670093536377,0.41916701197624207,0.3713330030441284,0.414667010307312,22824000,0.3772270679473877,0.05962695635969251
2010-08-30,0.4086669981479645,0.41416698694229126,0.3840000033378601,0.3846670091152191,11874000,0.3499356806278229,-0.07234720980060538
2010-08-31,0.38166698813438416,0.3894999921321869,0.3548330068588257,0.360166996717453,17046000,0.3276478052139282,-0.06369148332766861
2010-09-01,0.37483298778533936,0.40549999475479126,0.37483298778533936,0.3936670124530792,21294000,0.35812312364578247,0.09301245267041103
2010-09-02,0.4003329873085022,0.4198330044746399,0.3923330008983612,0.4198330044746399,32310000,0.38192662596702576,0.06646732185790993
2010-09-03,0.4363330006599426,0.44749999046325684,0.41666701436042786,0.43799999356269836,39972000,0.39845338463783264,0.04327194121098654
2010-09-07,0.4341669976711273,0.4375,0.4099999964237213,0.4143329858779907,24540000,0.37692317366600037,-0.0540342649144806
2010-09-08,0.4161669909954071,0.4188329875469208,0.39583298563957214,0.4074999988079071,55176000,0.37070709466934204,-0.01649153531815528
2010-09-09,0.42283299565315247,0.4238330125808716,0.4043329954147339,0.40916699171066284,16536000,0.3722235858440399,0.00409078014142894
2010-09-10,0.40549999475479126,0.4106670022010803,0.375667005777359,0.39316698908805847,50568000,0.35766828060150146,-0.03910384499910624
2010-09-13,0.4050000011920929,0.4331670105457306,0.40450000762939453,0.4321669936180115,34164000,0.3931470215320587,0.09919450414800224
2010-09-14,0.42833301424980164,0.461667001247406,0.41633298993110657,0.4533329904079437,29940000,0.4124019145965576,0.04897643064486479
2010-09-15,0.4440000057220459,0.4508329927921295,0.43149998784065247,0.4498330056667328,20400000,0.40921804308891296,-0.0077205604164422015
2010-09-16,0.4408330023288727,0.460999995470047,0.43799999356269836,0.45933300256729126,15978000,0.41786032915115356,0.021118941431337968
2010-09-17,0.4659999907016754,0.46799999475479126,0.45249998569488525,0.45966699719429016,14418000,0.41816404461860657,0.0007271296099609081
2010-09-20,0.4598329961299896,0.467833012342453,0.4458329975605011,0.46516698598861694,39192000,0.42316746711730957,0.011965159186753782
2010-09-21,0.4634999930858612,0.47416698932647705,0.4576669931411743,0.4620000123977661,18630000,0.42028647661209106,-0.006808250985654296
2010-09-22,0.4560000002384186,0.46050000190734863,0.4325000047683716,0.4428330063819885,25320000,0.40296605229377747,-0.04148702489487266
2010-09-23,0.43050000071525574,0.4743329882621765,0.42216700315475464,0.4513329863548279,21150000,0.4107007682323456,0.019194549300390884
2010-09-24,0.47166699171066284,0.5076670050621033,0.47166699171066284,0.5049999952316284,25266000,0.4595363438129425,0.11890779202787694
2010-09-27,0.5088329911231995,0.5101670026779175,0.49050000309944153,0.4963330030441284,20460000,0.45164957642555237,-0.017162360929379283
2010-09-28,0.5023329854011536,0.522333025932312,0.48183301091194153,0.5195000171661377,25440000,0.47273093461990356,0.046676352327813087
2010-09-29,0.5099999904632568,0.5426669716835022,0.5099999904632568,0.531000018119812,31692000,0.4831955134868622,0.022136670979159057
2010-09-30,0.5393329858779907,0.550000011920929,0.5048329830169678,0.5195000171661377,36396000,0.47273093461990356,-0.021657251527775867
2010-10-01,0.5321670174598694,0.5354999899864197,0.5021669864654541,0.5139999985694885,24258000,0.4677259922027588,-0.010587138431008447
2010-10-04,0.5109999775886536,0.5113329887390137,0.475832998752594,0.49300000071525574,25332000,0.4486165940761566,-0.040856027067466494
2010-10-05,0.5033329725265503,0.5285000205039978,0.5033329725265503,0.5238329768180847,24222000,0.47667375206947327,0.06254153358640124
2010-10-06,0.5233330130577087,0.524167001247406,0.48750001192092896,0.5058330297470093,22194000,0.4602943956851959,-0.03436199679602536
2010-10-07,0.5046669840812683,0.5131670236587524,0.48833298683166504,0.5059999823570251,20838000,0.46044620871543884,0.00033005478131653554
2010-10-08,0.5024999976158142,0.5248330235481262,0.48583298921585083,0.5224999785423279,29346000,0.47546079754829407,0.032608689250231304
2010-10-11,0.5224999785423279,0.5473330020904541,0.5224999785423279,0.5320000052452087,20370000,0.48410549759864807,0.0181818700344909
2010-10-12,0.5253329873085022,0.550000011920929,0.515999972820282,0.5433329939842224,18330000,0.49441832304000854,0.021302610201648475
2010-10-13,0.5485000014305115,0.5541669726371765,0.5306670069694519,0.5458329916000366,27384000,0.4966931641101837,0.0046012254795755325
2010-10-14,0.5468329787254333,0.556833028793335,0.5318329930305481,0.541333019733429,19338000,0.4925982654094696,-0.0082442284285833
2010-10-15,0.5526670217514038,0.5583329796791077,0.5288329720497131,0.5536670088768005,22374000,0.5038220286369324,0.022784475902551282
2010-10-18,0.550832986831665,0.550832986831665,0.5273330211639404,0.5408329963684082,21282000,0.4921432137489319,-0.02318002030575761
2010-10-19,0.5238329768180847,0.5463330149650574,0.5011669993400574,0.5181670188903809,37842000,0.4715179204940796,-0.04190938354395002
2010-10-20,0.5186669826507568,0.5348330140113831,0.5083330273628235,0.5268329977989197,24378000,0.4794037342071533,0.0167242965928176
2010-10-21,0.5295000076293945,0.5321670174598694,0.5043330192565918,0.5189999938011169,22062000,0.4722760021686554,-0.014868096779299345
2010-10-22,0.5189999938011169,0.5523329973220825,0.5189999938011169,0.5498329997062683,29832000,0.5003330707550049,0.05940848992951375
2010-10-25,0.5583329796791077,0.5773329734802246,0.5583329796791077,0.5678330063819885,12414000,0.516712486743927,0.03273722509441268
2010-10-26,0.5598329901695251,0.5691670179367065,0.5418329834938049,0.5606669783592224,10962000,0.510191798210144,-0.01261995682220951
2010-10-27,0.5626670122146606,0.6129999756813049,0.5625,0.6121670007705688,19632000,0.5570554137229919,0.09185492350924607
2010-10-28,0.6138330101966858,0.6175000071525574,0.5910000205039978,0.6136670112609863,13932000,0.5584202408790588,0.002450328894777698
2010-10-29,0.6086670160293579,0.6299999952316284,0.6076670289039612,0.6251670122146606,10818000,0.5688851475715637,0.018739806348794463
2010-11-01,0.6296669840812683,0.6378329992294312,0.6039999723434448,0.6188330054283142,19554000,0.5631211996078491,-0.010131703468978848
2010-11-02,0.6301670074462891,0.6403329968452454,0.6216670274734497,0.6308330297470093,11472000,0.574040949344635,0.019391377339981197
2010-11-03,0.6371669769287109,0.6516669988632202,0.621999979019165,0.6516669988632202,18366000,0.5929991006851196,0.03302612281504391
2010-11-04,0.6694999933242798,0.7138329744338989,0.6694999933242798,0.7114999890327454,18684000,0.6474457383155823,0.09181528337923961
2010-11-05,0.7186669707298279,0.7366669774055481,0.7093330025672913,0.7263330221176147,18162000,0.660943329334259,0.020847552092072785
2010-11-08,0.7223330140113831,0.7415000200271606,0.7143329977989197,0.7273330092430115,17436000,0.6618531942367554,0.001376761203120358
2010-11-09,0.7273330092430115,0.7294999957084656,0.6919999718666077,0.6996669769287109,14748000,0.6366777420043945,-0.03803764157919165
2010-11-10,0.6990000009536743,0.7023329734802246,0.6729999780654907,0.7005000114440918,14172000,0.6374359726905823,0.0011906157398446915
2010-11-11,0.6470000147819519,0.6833329796791077,0.6215000152587891,0.6759999990463257,24570000,0.6151416897773743,-0.03497503497146126
2010-11-12,0.6708329916000366,0.7073330283164978,0.6546670198440552,0.6743329763412476,16152000,0.6136246919631958,-0.0024660099222335585
2010-11-15,0.6893330216407776,0.694832980632782,0.6593329906463623,0.6593329906463623,14220000,0.5999751687049866,-0.02224418235672121
2010-11-16,0.6431670188903809,0.6639999747276306,0.6213330030441284,0.6313329935073853,16314000,0.5744958519935608,-0.042467156256701055
2010-11-17,0.6290000081062317,0.6514999866485596,0.6218330264091492,0.6294999718666077,7788000,0.5728277564048767,-0.002903414932576509
2010-11-18,0.6486669778823853,0.6728330254554749,0.6486669778823853,0.664667010307312,10518000,0.6048288941383362,0.05586503576231494
2010-11-19,0.660332977771759,0.7020000219345093,0.660332977771759,0.6970000267028809,9654000,0.6342511177062988,0.04864543582600778
2010-11-22,0.6990000009536743,0.7243329882621765,0.6928330063819885,0.722832977771759,32064000,0.6577582955360413,0.03706305606770122
2010-11-23,0.7001670002937317,0.718999981880188,0.695667028427124,0.703499972820282,22074000,0.6401658654212952,-0.02674615788985435
2010-11-24,0.7188330292701721,0.7638329863548279,0.7188330292701721,0.7598329782485962,24210000,0.69142746925354,0.08007534840759001
2010-11-26,0.7484999895095825,0.7583330273628235,0.738332986831665,0.7471669912338257,6378000,0.6799014210700989,-0.01666943575411195
2010-11-29,0.7346670031547546,0.746167004108429,0.7138329744338989,0.7419999837875366,12354000,0.6751998066902161,-0.006915465360369577
2010-11-30,0.7193329930305481,0.725832998752594,0.7073330283164978,0.7145000100135803,14658000,0.6501755714416504,-0.03706196007388407
2010-12-01,0.7498329877853394,0.785332977771759,0.7498329877853394,0.7829999923706055,16272000,0.7125087380409241,0.09587121259203779
2010-12-02,0.7875000238418579,0.828499972820282,0.7848330140113831,0.8270000219345093,13560000,0.7525475025177002,0.05619416346440764
2010-12-03,0.8148329854011536,0.8431670069694519,0.8083329796791077,0.8389999866485596,10824000,0.763467013835907,0.014510235061397037
2010-12-06,0.8418329954147339,0.8418329954147339,0.8133329749107361,0.8346670269966125,11808000,0.7595241665840149,-0.005164433517162892
2010-12-07,0.8610000014305115,0.871167004108429,0.8320000171661377,0.8330000042915344,22344000,0.7580074071884155,-0.0019972308131981364
2010-12-08,0.8420000076293945,0.8586670160293579,0.8266670107841492,0.8558329939842224,8406000,0.7787848114967346,0.02741055171074991
2010-12-09,0.8706669807434082,0.8763329982757568,0.853833019733429,0.8619999885559082,7170000,0.7843965888023376,0.007205838773492568
2010-12-10,0.8651670217514038,0.8728330135345459,0.8528329730033875,0.8643329739570618,7374000,0.7865195870399475,0.002706479619636548
2010-12-13,0.881833016872406,0.881833016872406,0.8416669964790344,0.8481670022010803,8994000,0.7718090415000916,-0.01870340741713339
2010-12-14,0.8479999899864197,0.8519999980926514,0.8183330297470093,0.8264999985694885,11034000,0.7520925998687744,-0.025545680951232108
2010-12-15,0.8201670050621033,0.8341670036315918,0.7966669797897339,0.800832986831665,13974000,0.7287362217903137,-0.031055065677251248
2010-12-16,0.8076670169830322,0.8218330144882202,0.7921670079231262,0.8149999976158142,5910000,0.7416276931762695,0.017690343700998312
2010-12-17,0.8190000057220459,0.836667001247406,0.816332995891571,0.8316670060157776,5250000,0.7567943334579468,0.020450317114994787
2010-12-20,0.828000009059906,0.8373330235481262,0.8115000128746033,0.8221669793128967,24018000,0.748149573802948,-0.011422873138123069
2010-12-21,0.8326669931411743,0.8476669788360596,0.828499972820282,0.8395000100135803,7824000,0.7639222145080566,0.021082129466168942
2010-12-22,0.8266670107841492,0.8416669964790344,0.8130000233650208,0.8403329849243164,10470000,0.7646801471710205,0.0009922273982136964
2010-12-23,0.8258330225944519,0.8406670093536377,0.8258330225944519,0.8333330154418945,4158000,0.7583104372024536,-0.00832999490440367
2010-12-27,0.8178330063819885,0.8403329849243164,0.8025000095367432,0.8358330130577087,7362000,0.7605852484703064,0.0029999982833854855
2010-12-28,0.8333330154418945,0.8414999842643738,0.8153330087661743,0.8251670002937317,6186000,0.7508796453475952,-0.012760937408966222
2010-12-29,0.828499972820282,0.8324999809265137,0.8178330063819885,0.828499972820282,3360000,0.7539124488830566,0.004039149075719006
2010-12-30,0.828499972820282,0.8395000100135803,0.824167013168335,0.8358330130577087,3732000,0.7605852484703064,0.008850984282430918
2010-12-31,0.8293330073356628,0.8376669883728027,0.8199999928474426,0.8331670165061951,6024000,0.758159339427948,-0.003189628203079331
2011-01-03,0.8495000004768372,0.8791670203208923,0.8420000076293945,0.8518329858779907,11646000,0.7751448154449463,0.02240363456785599
2011-01-04,0.8596670031547546,0.8721669912338257,0.828000009059906,0.8546670079231262,10098000,0.7777236700057983,0.0033269691267172607
2011-01-05,0.8424999713897705,0.8694999814033508,0.8341670036315918,0.8629999756813049,4482000,0.7853066921234131,0.009749958382538004
2011-01-06,0.8705000281333923,0.9129999876022339,0.8705000281333923,0.9108330011367798,9810000,0.8288331031799316,0.05542645052534634
2011-01-07,0.9166669845581055,0.929332971572876,0.8748329877853394,0.9168329834938049,21936000,0.8342930674552917,0.006587357231827129
2011-01-10,0.911666989326477,0.9508330225944519,0.8999999761581421,0.945667028427124,9960000,0.8605313897132874,0.031449615636034656
2011-01-11,0.961667001247406,0.961667001247406,0.9353330135345459,0.9561669826507568,9942000,0.8700859546661377,0.01110322545674114
2011-01-12,0.9748330116271973,1.0099999904632568,0.9571670293807983,1.0098329782485962,9696000,0.9189205169677734,0.0561261752095461
